state,homeownership,annual_income,debt_to_income,months_since_last_delinq,inquiries_last_12m,open_credit_lines,total_credit_limit,total_credit_utilized,current_installment_accounts,accounts_opened_24m,months_since_last_credit_inquiry,num_satisfactory_accounts,num_active_debit_accounts,total_debit_limit,num_total_cc_accounts,num_open_cc_accounts,num_cc_carrying_balance,num_mort_accounts,account_never_delinq_percent,loan_purpose,loan_amount,term,interest_rate,installment,grade,issue_month,balance,paid_total,paid_principal,paid_interest
IN,MORTGAGE,294000.0,10.72,7.0,5,19,790483,148546,3,7,2.0,19,4,185100,22,15,6,5,97.5,home_improvement,31075,60,10.9,674.1,B,Feb-2018,29888.78,2003.48,1186.22,817.26
NY,RENT,15000.0,6.4,18.0,1,5,4500,359,0,5,4.0,5,3,4000,5,5,3,0,70.0,car,4200,36,20.39,156.93,D,Mar-2018,3938.92,466.03,261.08,204.95
TX,RENT,62000.0,23.52,0.0,0,10,75717,51660,1,4,15.0,10,4,22300,8,8,7,0,100.0,other,20000,36,10.9,653.83,B,Mar-2018,17965.56,2549.38,2034.44,514.94
MD,MORTGAGE,123000.0,19.47,67.0,6,11,429984,89575,4,6,0.0,11,3,6300,10,6,4,1,90.0,home_improvement,25000,36,14.08,855.42,C,Feb-2018,22711.77,3402.12,2288.23,1113.89
WA,OWN,56000.0,8.74,0.0,0,6,21955,12719,1,3,17.0,6,4,10700,5,5,4,0,100.0,debt_consolidation,18000,60,21.85,495.61,D,Mar-2018,17487.19,1464.98,512.81,952.17
IN,RENT,100000.0,6.47,0.0,14,9,36469,26849,1,8,4.0,9,2,5500,25,8,2,2,100.0,major_purchase,12000,60,13.58,276.62,C,Mar-2018,11716.77,535.13,283.23,251.9
CT,OWN,83000.0,20.45,71.0,8,16,82595,50499,2,6,1.0,16,7,25200,25,14,13,0,96.7,credit_card,20000,36,10.91,653.93,B,Jan-2018,17596.2,3269.66,2403.8,865.86
SC,OWN,120000.0,16.98,69.0,0,6,306663,46361,3,4,13.0,6,2,45000,10,2,2,1,96.6,credit_card,30000,36,6.72,922.48,A,Jan-2018,26185.11,4601.2,3814.89,786.31
GA,RENT,78000.0,5.8,0.0,2,8,25200,14285,0,4,10.0,8,5,20100,9,8,5,0,100.0,credit_card,12500,36,19.03,458.39,D,Jan-2018,11157.27,2166.41,1342.73,823.68
CA,OWN,124000.0,12.42,18.0,1,12,63791,44081,2,5,12.0,12,4,9700,14,10,9,0,85.0,home_improvement,28000,36,18.45,1018.6,D,Mar-2018,26208.43,3027.1,1791.57,1235.53
WA,RENT,82000.0,19.61,29.0,1,17,95028,62262,2,9,12.0,17,7,21800,17,14,9,0,96.2,debt_consolidation,15000,60,10.9,325.39,B,Mar-2018,14427.41,958.0,572.59,385.41
VA,MORTGAGE,260000.0,0.54,0.0,1,12,1098355,9992,0,0,0.0,12,2,64500,12,9,2,5,100.0,major_purchase,40000,60,9.43,838.71,B,Mar-2018,38414.48,2495.17,1585.52,909.65
IL,MORTGAGE,67000.0,16.77,0.0,3,10,189882,39694,2,7,1.0,10,3,7700,8,7,5,2,100.0,other,4500,36,7.97,140.96,A,Feb-2018,4051.26,561.85,448.74,113.11
MI,MORTGAGE,72000.0,19.83,18.0,2,19,386797,39837,3,8,9.0,19,3,38500,18,13,7,3,93.1,home_improvement,5000,36,7.35,155.19,A,Jan-2018,4369.5,782.08,630.5,151.58
IL,MORTGAGE,166000.0,6.17,49.0,2,7,378250,12197,0,4,0.0,7,4,27950,8,6,5,2,73.0,debt_consolidation,30000,36,7.34,930.99,A,Feb-2018,27743.79,2780.74,2256.21,524.53
NE,OWN,57000.0,4.23,0.0,9,13,37076,22018,2,12,0.0,13,3,18400,10,10,4,0,100.0,credit_card,10000,36,10.41,324.61,B,Mar-2018,9522.22,637.65,477.78,159.87
CA,RENT,80000.0,6.9,0.0,3,17,35100,9905,0,8,1.0,17,8,23300,20,17,11,0,100.0,credit_card,10000,36,10.41,324.61,B,Mar-2018,9280.21,962.26,719.79,242.47
MO,MORTGAGE,62000.0,13.3,0.0,6,6,186396,37409,1,6,4.0,6,2,10800,7,4,3,4,100.0,debt_consolidation,10000,36,10.41,324.61,B,Feb-2018,9036.11,1286.87,963.89,322.98
NY,MORTGAGE,70000.0,2.91,32.0,6,12,13100,2718,0,11,2.0,12,6,11400,12,11,6,0,94.1,home_improvement,5000,36,10.41,162.31,B,Feb-2018,4518.03,643.46,481.97,161.49
CA,MORTGAGE,75000.0,18.58,0.0,2,9,473054,128051,1,5,6.0,9,3,60500,17,7,4,3,100.0,credit_card,24000,36,7.96,751.63,A,Feb-2018,21606.59,2924.77,2393.41,531.36
GA,MORTGAGE,115000.0,29.19,0.0,1,23,609840,92291,3,5,9.0,21,15,146670,26,16,11,3,97.0,home_improvement,35000,60,10.9,759.25,B,Feb-2018,33210.47,3015.81,1789.53,1226.28
FL,MORTGAGE,25465.0,15.98,0.0,1,11,31500,7692,1,8,8.0,9,1,8400,33,10,2,3,100.0,debt_consolidation,7600,36,9.43,243.21,B,Mar-2018,7045.2,721.67,554.8,166.87
WV,OWN,47418.0,14.03,57.0,1,11,62536,14552,3,8,2.0,11,3,3400,11,7,5,1,93.8,credit_card,2400,36,11.99,79.71,B,Jan-2018,2115.72,386.56,284.28,102.28
NY,OWN,125000.0,8.09,50.0,1,12,102209,22784,1,8,10.0,12,5,77000,14,11,6,2,81.3,car,36000,36,9.43,1152.01,B,Feb-2018,33372.13,3437.17,2627.87,809.3
CA,RENT,230000.0,12.37,0.0,3,14,190012,96159,3,4,7.0,14,4,93100,16,11,5,2,100.0,debt_consolidation,36000,36,7.35,1117.35,A,Feb-2018,32379.5,4528.37,3620.5,907.87
MN,OWN,34800.0,5.52,16.0,1,10,16700,3410,0,1,11.0,9,3,9600,11,10,6,0,91.7,debt_consolidation,30000,60,12.62,676.78,C,Feb-2018,28531.92,2665.05,1468.08,1196.97
MA,OWN,60000.0,12.9,0.0,3,17,241696,19028,1,7,7.0,17,3,27800,28,15,5,1,100.0,home_improvement,10000,36,7.34,310.33,A,Mar-2018,9500.14,622.7,499.86,122.84
NM,OWN,77000.0,25.97,22.0,2,7,107053,83912,2,1,8.0,7,4,6900,6,5,5,3,80.0,debt_consolidation,12500,36,17.09,446.22,D,Jan-2018,11120.26,2207.36,1379.74,827.62
WA,MORTGAGE,150000.0,8.28,69.0,2,7,689564,37086,1,9,0.0,7,2,13500,8,5,4,1,93.3,other,22000,60,15.04,523.85,C,Mar-2018,21246.28,1553.17,753.72,799.45
MN,MORTGAGE,23000.0,20.77,45.0,3,17,100075,34302,12,2,9.0,17,2,6000,9,4,3,1,91.2,credit_card,3600,36,14.08,123.18,C,Jan-2018,3185.69,613.08,414.31,198.77
CA,MORTGAGE,145000.0,12.76,21.0,1,14,86742,50870,3,7,8.0,14,5,18900,15,10,5,1,69.6,debt_consolidation,27625,60,17.47,693.56,D,Mar-2018,26738.05,2053.87,886.95,1166.92
CA,RENT,60000.0,11.52,0.0,0,3,26400,21513,0,1,24.0,3,3,26400,7,3,3,0,100.0,credit_card,16000,36,9.43,512.01,B,Mar-2018,14832.04,1527.65,1167.96,359.69
MO,OWN,68000.0,19.26,60.0,7,29,309164,102765,14,16,3.0,29,9,41400,14,14,12,1,95.1,debt_consolidation,16000,36,9.43,512.01,B,Mar-2018,14832.04,1519.27,1167.96,351.31
NV,MORTGAGE,60000.0,13.06,0.0,2,3,30500,17649,1,3,4.0,3,1,5000,5,2,2,0,100.0,debt_consolidation,10000,36,7.97,313.23,A,Jan-2018,8749.43,1557.29,1250.57,306.72
NY,RENT,70000.0,26.62,29.0,0,14,194751,202876,4,0,,14,4,17300,22,9,9,0,96.7,credit_card,10000,36,13.58,339.74,C,Mar-2018,9312.56,1004.13,687.44,316.69
MS,MORTGAGE,45000.0,1.39,9.0,4,4,79700,719,0,1,2.0,4,1,3000,14,3,2,2,75.0,debt_consolidation,2500,36,12.62,83.78,C,Mar-2018,2325.72,249.63,174.28,75.35
MS,MORTGAGE,150000.0,37.11,43.0,3,20,331843,127331,7,6,4.0,20,7,68200,14,12,9,4,96.8,debt_consolidation,24000,36,12.62,804.27,C,Jan-2018,21182.0,3987.7,2818.0,1169.7
MT,MORTGAGE,65000.0,20.29,0.0,3,13,295100,56938,0,5,5.0,13,11,70500,25,12,10,4,100.0,debt_consolidation,20000,60,14.07,466.1,C,Mar-2018,19297.02,1382.67,702.98,679.69
NM,MORTGAGE,42000.0,27.09,0.0,0,10,122598,26898,2,1,15.0,10,1,14500,12,7,2,1,100.0,credit_card,10000,36,7.96,313.18,A,Feb-2018,9254.54,935.12,745.46,189.66
MI,OWN,42000.0,29.09,0.0,1,12,75762,37382,10,4,2.0,12,1,14000,7,2,1,0,100.0,debt_consolidation,14000,60,14.07,326.27,C,Mar-2018,13673.86,641.6,326.14,315.46
PA,OWN,107000.0,26.18,0.0,0,15,158587,69209,2,1,,15,8,104200,26,12,9,0,100.0,debt_consolidation,16000,36,6.72,491.99,A,Jan-2018,14376.87,1994.84,1623.13,371.71
CA,MORTGAGE,125000.0,17.38,47.0,2,14,509898,71078,2,5,6.0,14,10,50800,16,11,11,2,82.1,credit_card,8000,36,10.9,261.54,B,Feb-2018,7428.22,799.16,571.78,227.38
MI,RENT,75000.0,32.93,0.0,3,12,93333,64769,2,4,1.0,12,6,42600,19,9,6,0,100.0,credit_card,4000,36,11.99,132.84,B,Feb-2018,3622.9,528.7,377.1,151.6
IN,MORTGAGE,37000.0,27.38,0.0,0,7,168798,30399,1,1,22.0,7,4,97600,7,5,4,2,100.0,credit_card,20000,60,10.9,433.86,B,Feb-2018,19236.53,1289.47,763.47,526.0
TN,OWN,80000.0,10.26,73.0,2,8,57911,31093,1,4,1.0,8,2,8800,14,6,5,1,84.2,credit_card,8000,36,9.44,256.04,B,Feb-2018,7218.56,1030.46,781.44,249.02
TN,RENT,55000.0,5.81,0.0,0,8,87777,18176,2,4,,8,2,57000,16,6,2,0,100.0,house,15000,36,5.31,451.66,A,Mar-2018,14227.72,923.24,772.28,150.96
TX,RENT,25000.0,13.02,0.0,1,13,74029,7134,1,5,1.0,13,4,50800,13,11,6,0,100.0,debt_consolidation,3200,36,6.08,97.47,A,Feb-2018,2872.49,385.56,327.51,58.05
TN,MORTGAGE,50000.0,23.45,34.0,1,21,47400,20558,0,2,9.0,21,6,24600,33,21,15,2,94.4,debt_consolidation,24000,60,16.02,583.89,C,Jan-2018,22646.9,2876.73,1353.1,1523.63
NY,RENT,65000.0,24.45,63.0,3,6,38997,23684,3,4,1.0,6,3,17000,5,3,3,0,90.0,moving,5000,36,15.05,173.45,C,Feb-2018,4548.63,689.62,451.37,238.25
FL,OWN,98000.0,30.81,0.0,1,9,120477,89347,3,1,10.0,9,5,33700,7,5,5,0,100.0,other,10000,36,20.39,373.63,D,Mar-2018,9378.42,1098.23,621.58,476.65
NC,MORTGAGE,127200.0,7.86,24.0,0,5,293638,22845,2,1,18.0,5,1,600,9,2,1,4,85.0,car,5000,36,6.72,153.75,A,Jan-2018,4364.17,765.02,635.83,129.19
FL,RENT,52000.0,25.32,0.0,0,8,48107,25689,5,1,15.0,8,2,5200,8,3,2,0,100.0,debt_consolidation,13000,36,15.05,450.97,C,Feb-2018,11826.43,1824.17,1173.57,650.6
DE,RENT,60000.0,27.98,38.0,2,19,99894,36950,3,4,3.0,19,5,47800,25,16,7,0,96.8,debt_consolidation,20000,60,9.93,424.26,B,Jan-2018,18952.04,1686.01,1047.96,638.05
MI,MORTGAGE,55000.0,14.2,0.0,0,4,186349,25778,1,2,13.0,4,1,6600,2,1,1,1,100.0,house,15000,60,10.9,325.39,B,Mar-2018,14427.41,967.09,572.59,394.5
IL,OWN,35000.0,14.27,0.0,0,6,26200,9635,1,4,17.0,6,4,17200,5,5,4,0,100.0,credit_card,5500,36,9.93,177.29,B,Feb-2018,4966.31,703.09,533.69,169.4
CA,MORTGAGE,110000.0,7.52,34.0,1,14,337370,26298,7,4,8.0,14,0,800,12,6,2,3,92.9,home_improvement,7200,36,6.72,221.4,A,Jan-2018,6284.4,1104.31,915.6,188.71
NY,RENT,40000.0,24.06,0.0,6,9,42470,38862,1,1,8.0,9,6,8400,11,8,7,0,100.0,credit_card,10000,36,18.45,363.79,D,Mar-2018,9360.14,1126.28,639.86,486.42
MA,RENT,50000.0,13.17,0.0,3,12,181092,21211,1,5,3.0,12,6,12000,14,10,6,1,100.0,credit_card,15000,60,26.77,455.98,E,Mar-2018,14754.58,911.96,245.42,666.54
LA,MORTGAGE,96152.0,8.69,17.0,2,16,171200,24400,1,10,5.0,16,7,26900,17,14,10,4,81.8,home_improvement,6000,36,18.06,217.1,D,Jan-2018,5346.63,1079.48,653.37,426.11
KY,MORTGAGE,72197.95,15.11,37.0,0,6,94843,17389,2,0,,6,2,8600,5,3,2,1,92.3,debt_consolidation,21600,36,6.07,657.8,A,Feb-2018,19946.04,1966.12,1653.96,312.16
MD,MORTGAGE,87000.0,19.32,0.0,2,12,275683,37009,5,3,8.0,12,4,17700,11,6,6,4,100.0,medical,4500,36,7.34,139.65,A,Mar-2018,4161.56,417.11,338.44,78.67
CA,RENT,30000.0,12.88,0.0,0,5,41889,34655,2,2,22.0,5,2,9400,4,3,2,0,100.0,car,8400,36,9.92,270.73,B,Feb-2018,7791.12,807.56,608.88,198.68
MA,RENT,225000.0,17.77,0.0,2,18,194499,91275,2,7,0.0,18,8,82300,16,14,11,0,100.0,debt_consolidation,30000,36,17.09,1070.93,D,Feb-2018,27369.75,4095.5,2630.25,1465.25
CA,RENT,47000.0,15.76,0.0,0,3,42867,21629,1,0,,3,1,25000,4,2,1,0,100.0,moving,5000,36,6.71,153.73,A,Mar-2018,4620.57,459.33,379.43,79.9
RI,MORTGAGE,90000.0,15.71,0.0,2,14,366277,29503,3,6,6.0,14,3,33400,13,10,6,2,100.0,debt_consolidation,16000,36,7.35,496.6,A,Jan-2018,13571.47,2930.61,2428.53,502.08
OR,MORTGAGE,185000.0,22.62,0.0,1,19,578331,129226,6,4,5.0,19,3,38300,15,12,7,6,100.0,debt_consolidation,36000,60,9.93,763.66,B,Feb-2018,34113.71,3014.92,1886.29,1128.63
GA,RENT,42000.0,15.37,21.0,0,10,37932,11024,1,0,,10,5,18800,10,9,6,2,93.8,debt_consolidation,12000,36,7.34,372.4,A,Mar-2018,11097.5,1117.2,902.5,214.7
CA,MORTGAGE,125000.0,18.76,23.0,2,22,455171,113363,7,2,4.0,22,5,31200,17,13,10,3,93.8,credit_card,35000,60,16.01,851.32,C,Mar-2018,33831.46,2522.83,1168.54,1354.29
MD,MORTGAGE,92000.0,24.69,13.0,6,22,432703,71644,3,7,2.0,22,7,33800,30,18,12,5,95.7,debt_consolidation,15000,36,7.35,465.57,A,Jan-2018,13108.5,2321.73,1891.5,430.23
CA,RENT,57506.0,27.27,0.0,0,13,74817,60528,1,2,18.0,13,6,21900,17,12,11,0,100.0,debt_consolidation,13700,36,9.92,441.55,B,Mar-2018,12706.94,1271.8,993.06,278.74
NY,MORTGAGE,40000.0,14.28,0.0,1,12,286139,20712,2,5,4.0,12,5,33400,9,9,5,1,100.0,debt_consolidation,9600,36,6.71,295.15,A,Mar-2018,8871.53,878.29,728.47,149.82
KY,OWN,35000.0,8.95,0.0,0,9,166600,7512,0,2,,9,4,21800,12,8,6,2,100.0,debt_consolidation,10000,60,11.98,222.35,B,Mar-2018,9628.77,660.39,371.23,289.16
MT,RENT,43678.0,16.76,0.0,0,3,26621,20739,2,1,20.0,3,1,4900,3,1,1,0,100.0,debt_consolidation,25000,36,19.03,916.78,D,Feb-2018,22868.68,3614.26,2131.32,1482.94
OR,OWN,78000.0,12.29,0.0,0,8,41223,29333,1,3,17.0,8,5,15700,8,7,6,0,100.0,credit_card,10000,36,16.02,351.67,C,Feb-2018,9109.69,1402.23,890.31,511.92
MN,MORTGAGE,150000.0,19.89,0.0,1,16,489059,183699,4,6,11.0,16,4,55400,22,10,6,3,100.0,credit_card,40000,60,10.42,858.18,B,Jan-2018,37401.02,4267.74,2598.98,1668.76
NC,RENT,58000.0,14.92,0.0,0,18,50429,42778,15,4,,18,2,6000,3,3,3,0,100.0,credit_card,7000,36,6.08,213.21,A,Feb-2018,6283.6,850.48,716.4,134.08
MI,MORTGAGE,80000.0,9.6,0.0,2,5,156183,25389,1,5,1.0,5,3,30200,12,3,3,1,100.0,debt_consolidation,16000,36,9.92,515.68,B,Mar-2018,15230.0,1022.54,770.0,252.54
MI,MORTGAGE,65000.0,15.98,61.0,2,4,265200,33589,2,0,6.0,4,1,21000,6,1,1,2,84.6,credit_card,26000,60,10.91,564.14,B,Feb-2018,24670.98,2272.32,1329.02,943.3
CA,RENT,170000.0,12.56,37.0,3,20,68230,37549,2,7,4.0,20,9,13300,20,17,14,0,94.1,debt_consolidation,32000,36,14.08,1094.93,C,Feb-2018,29071.1,4354.69,2928.9,1425.79
IN,MORTGAGE,120000.0,9.98,0.0,2,15,86792,40603,6,3,2.0,15,4,27900,15,9,4,0,100.0,major_purchase,7500,36,6.71,230.59,A,Feb-2018,6930.87,688.97,569.13,119.84
AZ,MORTGAGE,55000.0,17.52,0.0,4,17,235060,36799,2,5,8.0,17,2,15300,16,14,3,2,100.0,debt_consolidation,4800,36,7.35,148.98,A,Feb-2018,4317.27,591.02,482.73,108.29
GA,RENT,72000.0,2.2,0.0,0,3,4300,2672,0,0,,3,1,400,3,3,3,0,100.0,other,10000,60,18.06,254.27,D,Jan-2018,9465.3,1261.32,534.7,726.62
TN,MORTGAGE,72000.0,25.3,39.0,8,16,120649,78421,4,12,1.0,16,2,21100,17,12,3,8,86.7,other,4000,36,13.58,135.9,C,Feb-2018,3631.27,537.56,368.73,168.83
IL,MORTGAGE,65000.0,25.72,0.0,0,14,166049,44844,6,1,,14,3,32500,11,7,6,1,100.0,credit_card,8000,36,7.97,250.59,A,Feb-2018,7202.27,995.28,797.73,197.55
OK,MORTGAGE,75000.0,20.06,15.0,2,13,265323,32704,1,7,10.0,13,5,30800,12,10,7,1,93.8,debt_consolidation,6000,36,13.58,203.85,C,Mar-2018,5587.52,607.02,412.48,194.54
NV,RENT,60000.0,17.08,59.0,2,5,95584,25128,1,4,7.0,5,3,74800,11,4,3,0,100.0,debt_consolidation,20000,60,11.99,444.79,B,Feb-2018,19005.39,1752.52,994.61,757.91
OH,OWN,50000.0,7.37,0.0,2,14,39878,13497,1,8,5.0,14,3,19600,16,13,3,0,100.0,debt_consolidation,8000,36,7.97,250.59,A,Jan-2018,6999.51,1249.41,1000.49,248.92
MA,MORTGAGE,125000.0,4.24,17.0,0,11,504652,11308,0,0,,11,6,8800,17,9,8,3,82.6,other,30000,36,9.92,966.89,B,Mar-2018,27825.45,2884.14,2174.55,709.59
NJ,OWN,40000.0,22.56,0.0,0,8,249129,46035,3,4,,8,1,45000,9,4,2,1,100.0,small_business,5000,36,5.31,150.56,A,Mar-2018,742.56,4299.64,4257.44,42.2
NY,RENT,90000.0,21.48,23.0,5,12,86414,43311,2,2,0.0,12,6,14400,10,9,8,0,69.2,debt_consolidation,15000,36,15.05,520.35,C,Jan-2018,12547.52,3321.21,2452.48,868.73
AZ,MORTGAGE,84000.0,27.49,0.0,1,24,443004,108215,2,12,11.0,24,6,51400,22,20,8,4,100.0,debt_consolidation,30000,60,9.93,636.38,B,Feb-2018,28428.1,2512.42,1571.9,940.52
CA,MORTGAGE,39000.0,21.2,6.0,5,11,49142,31052,1,4,3.0,11,2,17300,17,10,3,2,96.0,debt_consolidation,20000,60,25.82,596.68,E,Feb-2018,19312.83,2315.0,687.17,1627.83
MN,MORTGAGE,50000.0,6.48,0.0,5,10,47217,18496,6,7,2.0,10,2,8500,6,4,2,0,100.0,debt_consolidation,15000,36,7.34,465.5,A,Mar-2018,13871.88,1384.27,1128.12,256.15
AZ,RENT,61000.0,14.69,43.0,2,15,42762,24293,1,3,8.0,15,5,18100,15,14,8,0,89.5,debt_consolidation,20000,36,5.31,602.21,A,Mar-2018,18452.04,1818.43,1547.96,270.47
IL,RENT,34733.5,29.89,0.0,1,9,53863,30841,3,3,11.0,9,3,22300,10,6,4,0,100.0,debt_consolidation,12000,60,15.04,285.74,C,Mar-2018,11588.87,847.19,411.13,436.06
FL,MORTGAGE,120000.0,20.53,69.0,1,12,514650,99309,4,6,11.0,12,4,30000,21,7,7,7,94.9,debt_consolidation,19000,36,9.43,608.01,B,Mar-2018,17613.05,1804.12,1386.95,417.17
AL,MORTGAGE,120000.0,11.84,0.0,0,7,253959,41080,3,1,,7,1,14800,8,3,1,4,100.0,home_improvement,8000,36,5.31,240.89,A,Feb-2018,7172.57,961.2,827.43,133.77
NY,OWN,45000.0,19.47,0.0,0,15,43896,33962,9,5,,15,3,7500,6,6,6,0,100.0,credit_card,6500,36,10.41,211.0,B,Mar-2018,6189.43,418.24,310.57,107.67
NY,MORTGAGE,65000.0,21.51,0.0,9,16,189001,59702,3,6,0.0,16,5,21800,17,12,7,1,100.0,debt_consolidation,30000,36,18.06,1085.48,D,Jan-2018,27406.26,4311.82,2593.74,1718.08
MO,OWN,15600.0,10.92,0.0,0,7,40229,38494,2,2,18.0,7,3,4000,10,5,4,0,92.9,debt_consolidation,5000,36,14.08,171.09,C,Feb-2018,4542.33,680.45,457.67,222.78
CA,RENT,84000.0,4.9,77.0,2,6,13800,11072,0,4,7.0,6,5,13000,7,6,6,1,63.6,debt_consolidation,12000,36,10.41,389.53,B,Mar-2018,11136.26,1161.65,863.74,297.91
OH,RENT,34000.0,20.9,0.0,4,9,58696,20528,1,2,4.0,9,3,28500,10,8,4,0,100.0,vacation,1200,36,15.04,41.63,C,Mar-2018,914.52,323.89,285.48,38.41
NC,MORTGAGE,125000.0,23.98,12.0,0,16,384119,137528,6,3,,15,5,88700,10,9,6,2,85.7,debt_consolidation,36475,36,7.97,1142.49,A,Jan-2018,32838.03,4553.81,3636.97,916.84
MA,RENT,60000.0,23.7,0.0,2,5,68232,57676,2,2,1.0,5,2,7200,3,3,3,0,100.0,other,20000,60,25.81,596.57,E,Mar-2018,19489.98,1761.03,510.02,1251.01
GA,MORTGAGE,115000.0,38.28,0.0,0,18,495301,171480,4,2,22.0,18,5,116500,15,11,6,3,100.0,debt_consolidation,40000,60,13.59,922.25,C,Feb-2018,38090.87,3613.5,1909.13,1704.37
IL,MORTGAGE,80000.0,29.18,20.0,6,21,177705,62889,3,5,11.0,21,6,18900,22,17,17,3,94.9,credit_card,18000,60,21.85,495.61,D,Mar-2018,17487.19,1443.13,512.81,930.32
TN,MORTGAGE,75000.0,15.51,56.0,3,11,190958,26285,2,3,6.0,11,3,45600,13,8,5,5,83.9,credit_card,4000,36,6.72,123.0,A,Jan-2018,3491.33,613.51,508.67,104.84
WA,MORTGAGE,72000.0,33.07,41.0,4,10,332818,109696,3,9,3.0,10,5,47300,7,6,5,1,95.5,debt_consolidation,24000,60,20.39,641.08,D,Feb-2018,23042.83,2537.13,957.17,1579.96
TX,OWN,38000.0,6.38,23.0,1,11,24000,3277,0,7,2.0,11,5,22000,15,11,7,0,82.4,debt_consolidation,10000,36,9.92,322.3,B,Mar-2018,4528.34,5612.39,5471.66,140.73
FL,MORTGAGE,60000.0,24.7,9.0,7,18,217769,47862,3,8,3.0,18,6,51500,18,14,8,1,96.3,car,12500,36,7.34,387.91,A,Mar-2018,11875.19,770.72,624.81,145.91
CA,RENT,57000.0,22.23,23.0,0,6,66464,42897,3,3,22.0,6,1,4600,9,3,3,0,90.0,moving,2800,36,9.44,89.62,B,Feb-2018,2526.42,354.81,273.58,81.23
CT,MORTGAGE,73000.0,32.25,0.0,2,22,111669,49436,3,6,4.0,22,11,49300,24,19,13,0,100.0,debt_consolidation,20000,60,16.02,486.58,C,Jan-2018,18872.39,2415.1,1127.61,1287.49
CT,OWN,200000.0,14.33,11.0,0,15,426582,78198,1,6,15.0,15,5,48700,23,11,6,2,97.2,credit_card,40000,36,9.92,1289.19,B,Feb-2018,36118.1,5134.72,3881.9,1252.82
CT,RENT,40000.0,19.68,0.0,0,14,43898,23056,2,7,19.0,14,3,16200,11,11,3,0,100.0,debt_consolidation,10000,60,17.09,249.01,D,Feb-2018,9675.64,737.54,324.36,413.18
FL,MORTGAGE,126000.0,7.33,0.0,5,9,436634,39979,1,6,2.0,9,7,36100,9,7,7,1,100.0,credit_card,20000,60,14.08,466.2,C,Jan-2018,18814.85,2291.89,1185.15,1106.74
TX,MORTGAGE,100000.0,21.13,17.0,0,9,211924,37136,5,0,,9,3,10500,7,3,3,1,94.1,debt_consolidation,35000,60,14.08,815.85,C,Jan-2018,32925.98,4024.49,2074.02,1950.47
CA,RENT,94000.0,6.56,22.0,0,11,28875,15262,0,2,,11,6,12000,16,10,9,0,84.2,credit_card,18000,36,5.31,541.99,A,Feb-2018,16606.83,1620.66,1393.17,227.49
AK,RENT,35000.0,35.91,0.0,1,7,39189,23275,2,2,11.0,7,4,16500,7,5,5,0,100.0,debt_consolidation,10000,60,17.09,249.01,D,Jan-2018,9451.63,1226.06,548.37,677.69
MA,MORTGAGE,34000.0,23.01,34.0,1,7,200291,15387,1,3,5.0,7,3,18700,7,5,4,3,85.7,debt_consolidation,6025,36,10.42,195.61,B,Jan-2018,5295.98,974.56,729.02,245.54
WI,RENT,55000.0,35.36,0.0,2,16,97685,40700,3,5,2.0,16,5,36700,14,12,8,2,100.0,credit_card,15000,36,5.31,451.66,A,Mar-2018,13839.02,1346.13,1160.98,185.15
MI,MORTGAGE,140000.0,10.29,31.0,4,11,180023,41955,2,7,4.0,11,4,16700,16,8,5,2,85.7,credit_card,14000,60,15.05,333.43,C,Feb-2018,13356.64,1322.01,643.36,678.65
CA,RENT,40000.0,31.02,0.0,1,5,53142,45988,3,3,9.0,5,1,16300,3,2,1,0,100.0,debt_consolidation,6000,36,10.91,196.18,B,Jan-2018,5425.71,805.33,574.29,231.04
PA,MORTGAGE,46000.0,21.29,40.0,2,11,39264,23549,1,7,3.0,11,3,9500,21,9,7,0,78.6,debt_consolidation,10000,36,9.44,320.05,B,Feb-2018,9270.13,973.27,729.87,243.4
NJ,OWN,150000.0,9.25,13.0,0,14,429300,28333,1,3,13.0,14,6,80900,20,12,7,2,96.8,debt_consolidation,28000,60,7.35,559.07,A,Feb-2018,26435.42,2224.85,1564.58,660.27
WI,RENT,57920.0,18.57,0.0,1,6,65678,41189,1,4,6.0,6,2,21800,9,5,4,0,100.0,debt_consolidation,10450,36,6.08,318.29,A,Feb-2018,8685.94,1953.08,1764.06,189.02
CO,RENT,40000.0,10.17,32.0,0,5,15262,7461,1,0,,5,2,4000,5,4,4,0,83.3,debt_consolidation,5000,36,17.09,178.49,D,Jan-2018,4448.09,887.7,551.91,335.79
FL,MORTGAGE,60000.0,17.75,29.0,1,12,197562,26976,2,4,7.0,12,5,12900,18,9,7,3,82.1,debt_consolidation,12000,36,9.43,384.01,B,Mar-2018,11124.02,1155.17,875.98,279.19
TN,MORTGAGE,80000.0,8.91,0.0,3,10,182700,16259,2,3,8.0,10,5,13000,8,7,5,1,100.0,home_improvement,30000,60,26.77,911.95,E,Mar-2018,29509.19,1779.28,490.81,1288.47
IL,RENT,48000.0,10.7,0.0,1,4,34700,18231,0,2,12.0,4,4,34700,5,4,4,0,100.0,credit_card,20000,36,5.31,602.21,A,Feb-2018,17931.48,2402.94,2068.52,334.42
IL,MORTGAGE,115000.0,27.72,0.0,0,11,502300,111627,1,1,20.0,11,3,89500,12,9,6,4,100.0,debt_consolidation,40000,36,6.07,1218.15,A,Feb-2018,36937.11,3640.96,3062.89,578.07
CT,RENT,140000.0,9.89,49.0,0,13,93415,46061,1,2,19.0,13,5,38400,21,12,6,2,95.8,debt_consolidation,40000,60,12.62,902.37,C,Jan-2018,37540.29,4483.81,2459.71,2024.1
